DOLocationID,PULocationID,RatecodeID,VendorID,congestion_surcharge,extra,fare_amount,improvement_surcharge,mta_tax,passenger_count,payment_type,store_and_fwd_flag,tip_amount,tolls_amount,total_amount,tpep_dropoff_datetime,tpep_pickup_datetime,trip_distance,tpep_pickup_datetime_IST,tpep_dropoff_datetime_IST,TravelTime
239,68,1,2,2.5,0.5,12.0,0.3,0.5,2,2,N,0.0,0.0,15.8,2021-01-01 01:01:37,2021-01-01 00:49:06,3.47,2021-01-01 13:19:06,2021-01-01 13:31:37,751
48,249,1,2,2.5,0.5,9.5,0.3,0.5,4,1,N,2.66,0.0,15.96,2021-01-01 00:13:57,2021-01-01 00:03:23,2.15,2021-01-01 12:33:23,2021-01-01 12:43:57,634
65,113,1,1,2.5,3.0,13.5,0.3,0.5,1,1,N,3.45,0.0,20.75,2021-01-01 01:12:38,2021-01-01 00:58:21,3.5,2021-01-01 13:28:21,2021-01-01 13:42:38,857
100,162,1,1,2.5,3.0,8.5,0.3,0.5,1,3,N,0.0,0.0,12.3,2021-01-01 01:07:02,2021-01-01 00:58:30,1.7,2021-01-01 13:28:30,2021-01-01 13:37:02,512
41,161,1,2,2.5,0.5,12.0,0.3,0.5,1,1,N,3.16,0.0,18.96,2021-01-01 00:34:22,2021-01-01 00:22:23,3.46,2021-01-01 12:52:23,2021-01-01 13:04:22,719
43,162,1,2,2.5,0.5,7.5,0.3,0.5,1,1,N,2.26,0.0,13.56,2021-01-01 00:55:45,2021-01-01 00:47:48,1.38,2021-01-01 13:17:48,2021-01-01 13:25:45,477
142,48,1,2,2.5,0.5,8.0,0.3,0.5,1,1,N,2.36,0.0,14.16,2021-01-01 00:41:51,2021-01-01 00:35:17,1.91,2021-01-01 13:05:17,2021-01-01 13:11:51,394
262,231,1,2,2.5,0.5,22.0,0.3,0.5,2,2,N,0.0,0.0,25.8,2021-01-01 01:16:10,2021-01-01 00:59:53,7.27,2021-01-01 13:29:53,2021-01-01 13:46:10,977
75,43,1,2,2.5,0.5,7.0,0.3,0.5,2,1,N,2.16,0.0,12.96,2021-01-01 00:31:01,2021-01-01 00:25:10,1.44,2021-01-01 12:55:10,2021-01-01 13:01:01,351
262,141,1,1,2.5,3.0,5.5,0.3,0.5,1,1,N,1.85,0.0,11.15,2021-01-01 00:51:52,2021-01-01 00:47:35,1.1,2021-01-01 13:17:35,2021-01-01 13:21:52,257
233,48,1,1,2.5,3.0,12.0,0.3,0.5,2,1,N,1.58,0.0,17.38,2021-01-01 00:26:40,2021-01-01 00:11:44,2.7,2021-01-01 12:41:44,2021-01-01 12:56:40,896
213,162,1,2,2.5,0.5,30.5,0.3,0.5,1,2,N,0.0,0.0,34.3,2021-01-01 01:08:13,2021-01-01 00:47:28,10.86,2021-01-01 13:17:28,2021-01-01 13:38:13,1245
181,230,1,2,2.5,0.5,30.0,0.3,0.5,1,1,N,6.76,0.0,40.56,2021-01-01 01:29:28,2021-01-01 00:55:27,8.89,2021-01-01 13:25:27,2021-01-01 13:59:28,2041
170,170,1,2,2.5,0.5,6.0,0.3,0.5,1,1,N,1.5,0.0,11.3,2021-01-01 01:05:45,2021-01-01 00:59:47,.81,2021-01-01 13:29:47,2021-01-01 13:35:45,358
162,107,1,2,2.5,0.5,7.0,0.3,0.5,1,1,N,2.16,0.0,12.96,2021-01-01 00:36:42,2021-01-01 00:31:51,1.95,2021-01-01 13:01:51,2021-01-01 13:06:42,291
229,141,1,1,2.5,3.0,5.0,0.3,0.5,1,2,Y,0.0,0.0,8.8,2021-01-01 00:44:23,2021-01-01 00:41:41,1.1,2021-01-01 13:11:41,2021-01-01 13:14:23,162
75,75,5,1,0.0,0.0,10.0,0.3,0.0,2,1,Y,0.0,0.0,10.3,2021-01-01 00:01:40,2021-01-01 00:01:19,.00,2021-01-01 12:31:19,2021-01-01 12:31:40,21
48,125,1,2,2.5,0.5,11.5,0.3,0.5,1,2,N,0.0,0.0,15.3,2021-01-01 00:41:00,2021-01-01 00:30:06,3.26,2021-01-01 13:00:06,2021-01-01 13:11:00,654
142,141,1,2,2.5,0.5,8.0,0.3,0.5,1,1,N,1.18,0.0,12.98,2021-01-01 00:35:59,2021-01-01 00:28:48,1.78,2021-01-01 12:58:48,2021-01-01 13:05:59,431
151,75,1,2,0.0,0.5,7.5,0.3,0.5,1,1,N,2.2,0.0,11.0,2021-01-01 00:38:05,2021-01-01 00:32:26,1.89,2021-01-01 13:02:26,2021-01-01 13:08:05,339
236,151,1,2,2.5,0.5,8.5,0.3,0.5,2,1,N,2.0,0.0,14.3,2021-01-01 00:20:50,2021-01-01 00:12:52,1.89,2021-01-01 12:42:52,2021-01-01 12:50:50,478
170,68,1,2,2.5,0.5,9.5,0.3,0.5,1,2,N,0.0,0.0,13.3,2021-01-01 00:21:10,2021-01-01 00:10:26,2.09,2021-01-01 12:40:26,2021-01-01 12:51:10,644
130,100,1,1,2.5,3.0,41.5,0.3,0.5,1,3,N,0.0,0.0,45.3,2021-01-01 01:20:18,2021-01-01 00:46:41,14,2021-01-01 13:16:41,2021-01-01 13:50:18,2017
43,141,1,2,2.5,0.5,8.0,0.3,0.5,1,2,N,0.0,0.0,11.8,2021-01-01 00:52:49,2021-01-01 00:44:27,1.65,2021-01-01 13:14:27,2021-01-01 13:22:49,502
50,68,1,1,2.5,3.0,5.5,0.3,0.5,1,3,N,0.0,0.0,9.3,2021-01-01 00:39:11,2021-01-01 00:34:38,.70,2021-01-01 13:04:38,2021-01-01 13:09:11,273
41,151,1,2,0.0,0.5,5.5,0.3,0.5,1,2,N,0.0,0.0,6.8,2021-01-01 00:55:32,2021-01-01 00:51:29,1.06,2021-01-01 13:21:29,2021-01-01 13:25:32,243
144,48,1,2,2.5,0.5,13.5,0.3,0.5,1,1,N,3.46,0.0,20.76,2021-01-01 00:50:29,2021-01-01 00:33:02,3.22,2021-01-01 13:03:02,2021-01-01 13:20:29,1047
48,161,1,2,2.5,0.5,10.5,0.3,0.5,2,1,N,1.0,0.0,15.3,2021-01-01 00:22:22,2021-01-01 00:07:43,1.61,2021-01-01 12:37:43,2021-01-01 12:52:22,879
264,264,1,2,0.0,0.5,23.5,0.3,0.5,1,2,N,0.0,0.0,24.8,2021-01-01 00:51:44,2021-01-01 00:28:16,7.11,2021-01-01 12:58:16,2021-01-01 13:21:44,1408
233,75,1,2,2.5,0.5,11.0,0.3,0.5,1,2,N,0.0,0.0,14.8,2021-01-01 00:29:48,2021-01-01 00:19:23,3.04,2021-01-01 12:49:23,2021-01-01 12:59:48,625
107,164,1,1,2.5,3.0,7.5,0.3,0.5,1,1,N,2.8,0.0,14.1,2021-01-01 00:39:56,2021-01-01 00:32:30,1.5,2021-01-01 13:02:30,2021-01-01 13:09:56,446
90,68,1,2,2.5,0.5,7.0,0.3,0.5,1,1,N,2.16,0.0,12.96,2021-01-01 00:26:58,2021-01-01 00:20:11,1.48,2021-01-01 12:50:11,2021-01-01 12:56:58,407
114,170,1,2,2.5,0.5,9.0,0.3,0.5,5,1,N,2.0,0.0,14.8,2021-01-01 00:36:27,2021-01-01 00:28:07,2.01,2021-01-01 12:58:07,2021-01-01 13:06:27,500
74,162,1,2,2.5,0.5,13.5,0.3,0.5,2,2,N,0.0,0.0,17.3,2021-01-01 00:35:03,2021-01-01 00:23:29,4.12,2021-01-01 12:53:29,2021-01-01 13:05:03,694
261,100,1,2,2.5,0.5,20.5,0.3,0.5,1,1,N,0.0,0.0,24.3,2021-01-01 01:03:48,2021-01-01 00:34:54,4.44,2021-01-01 13:04:54,2021-01-01 13:33:48,1734
179,249,1,2,2.5,"","",0.3,0.5,3,1,N,8.04,0.0,34.84,2021-01-01 01:12:16,2021-01-01 00:47:58,7,2021-01-01 13:17:58,2021-01-01 13:42:16,1458
142,90,1,2,2.5,0.5,9.5,0.3,0.5,2,1,N,2.66,0.0,15.96,2021-01-01 00:38:53,2021-01-01 00:30:16,2.6,2021-01-01 13:00:16,2021-01-01 13:08:53,517
142,263,1,1,2.5,3.0,12.0,0.3,0.5,2,1,N,3.15,0.0,18.95,2021-01-01 00:39:46,2021-01-01 00:26:12,2.7,2021-01-01 12:56:12,2021-01-01 13:09:46,814
140,229,1,1,2.5,3.0,4.0,0.3,0.5,0,2,N,0.0,0.0,7.8,2021-01-01 00:46:51,2021-01-01 00:45:19,.50,2021-01-01 13:15:19,2021-01-01 13:16:51,92
165,264,1,2,0.0,0.5,50.0,0.3,0.5,2,1,N,10.26,0.0,61.56,2021-01-01 00:51:26,2021-01-01 00:17:06,17.68,2021-01-01 12:47:06,2021-01-01 13:21:26,2060
140,263,1,1,2.5,3.0,5.0,0.3,0.5,1,1,N,2.2,0.0,11.0,2021-01-01 00:54:31,2021-01-01 00:51:38,.90,2021-01-01 13:21:38,2021-01-01 13:24:31,173
21,132,1,2,0.0,0.5,46.0,0.3,0.5,2,2,N,0.0,0.0,47.3,2021-01-01 00:58:02,2021-01-01 00:33:51,17.05,2021-01-01 13:03:51,2021-01-01 13:28:02,1451
234,114,1,1,2.5,3.0,11.5,0.3,0.5,2,1,N,4.55,0.0,19.85,2021-01-01 00:30:28,2021-01-01 00:14:39,1.6,2021-01-01 12:44:39,2021-01-01 13:00:28,949
226,162,1,2,2.5,0.5,12.5,0.3,0.5,6,"",N,3.26,0.0,19.56,2021-01-01 00:55:46,2021-01-01 00:44:37,3.47,2021-01-01 13:14:37,2021-01-01 13:25:46,669
141,142,1,1,2.5,3.0,10.0,0.3,0.5,1,1,N,2.75,0.0,16.55,2021-01-01 00:26:12,2021-01-01 00:16:17,2.4,2021-01-01 12:46:17,2021-01-01 12:56:12,595
151,68,1,2,2.5,0.5,15.0,0.3,0.5,2,1,N,3.76,0.0,22.56,2021-01-01 00:17:45,2021-01-01 00:04:15,4.36,2021-01-01 12:34:15,2021-01-01 12:47:45,810
238,239,1,2,2.5,0.5,4.0,0.3,0.5,1,1,N,1.56,0.0,9.36,2021-01-01 00:50:42,2021-01-01 00:47:51,.50,2021-01-01 13:17:51,2021-01-01 13:20:42,171
162,238,1,2,2.5,0.5,12.5,0.3,0.5,4,1,N,2.0,0.0,18.3,2021-01-01 00:47:22,2021-01-01 00:34:37,3.15,2021-01-01 13:04:37,2021-01-01 13:17:22,765
42,142,1,2,2.5,0.5,16.5,0.3,0.5,1,1,N,5.08,0.0,25.38,2021-01-01 00:48:52,2021-01-01 00:29:56,4.5,2021-01-01 12:59:56,2021-01-01 13:18:52,1136
41,166,1,1,0.0,0.5,7.0,0.3,0.5,1,2,N,0.0,0.0,8.3,2021-01-01 00:13:47,2021-01-01 00:06:58,1.2,2021-01-01 12:36:58,2021-01-01 12:43:47,409
79,113,1,1,2.5,3.0,6.0,0.3,0.5,2,1,N,1.95,0.0,11.75,2021-01-01 00:54:36,2021-01-01 00:49:04,1,2021-01-01 13:19:04,2021-01-01 13:24:36,332
137,107,1,2,2.5,0.5,4.0,0.3,0.5,1,1,N,1.56,0.0,9.36,2021-01-01 00:11:40,2021-01-01 00:09:08,.50,2021-01-01 12:39:08,2021-01-01 12:41:40,152
141,237,1,1,2.5,3.0,4.0,0.3,0.5,1,1,N,2.0,0.0,9.8,2021-01-01 00:53:16,2021-01-01 00:51:15,.60,2021-01-01 13:21:15,2021-01-01 13:23:16,121
233,151,1,2,2.5,0.5,15.0,0.3,0.5,3,2,N,0.0,0.0,18.8,2021-01-01 00:36:09,2021-01-01 00:19:36,3.93,2021-01-01 12:49:36,2021-01-01 13:06:09,993
238,249,1,2,2.5,0.5,21.5,0.3,0.5,2,1,N,5.06,0.0,30.36,2021-01-01 01:07:41,2021-01-01 00:44:58,5.85,2021-01-01 13:14:58,2021-01-01 13:37:41,1363
226,132,1,1,0.0,0.5,39.0,0.3,0.5,1,2,N,0.0,0.0,40.3,2021-01-01 00:46:32,2021-01-01 00:24:30,14.3,2021-01-01 12:54:30,2021-01-01 13:16:32,1322
142,262,1,1,2.5,3.0,10.0,0.3,0.5,3,1,N,2.0,0.0,15.8,2021-01-01 00:56:54,2021-01-01 00:47:18,2.5,2021-01-01 13:17:18,2021-01-01 13:26:54,576
68,114,1,2,2.5,0.5,10.5,0.3,0.5,1,1,N,2.5,0.0,16.8,2021-01-01 01:05:47,2021-01-01 00:55:02,2.64,2021-01-01 13:25:02,2021-01-01 13:35:47,645
140,141,1,2,2.5,0.5,3.5,0.3,0.5,3,1,N,0.5,0.0,7.8,2021-01-01 00:46:58,2021-01-01 00:45:29,.40,2021-01-01 13:15:29,2021-01-01 13:16:58,89
161,161,1,2,2.5,0.5,5.5,0.3,0.5,1,2,N,0.0,0.0,9.3,2021-01-01 00:41:00,2021-01-01 00:35:16,.56,2021-01-01 13:05:16,2021-01-01 13:11:00,344
150,132,1,2,0.0,0.5,41.0,0.3,0.5,1,2,N,0.0,0.0,42.3,2021-01-01 00:53:00,2021-01-01 00:29:37,14.91,2021-01-01 12:59:37,2021-01-01 13:23:00,1403
142,229,1,2,2.5,0.5,10.0,0.3,0.5,2,2,N,0.0,0.0,13.8,2021-01-01 00:48:54,2021-01-01 00:38:21,2.15,2021-01-01 13:08:21,2021-01-01 13:18:54,633
144,79,1,2,2.5,0.5,7.0,0.3,0.5,1,2,N,0.0,0.0,10.8,2021-01-01 01:01:17,2021-01-01 00:53:17,1.07,2021-01-01 13:23:17,2021-01-01 13:31:17,480
181,132,1,2,0.0,0.5,55.0,0.3,0.5,1,1,N,16.89,0.0,73.19,2021-01-01 00:53:34,2021-01-01 00:22:05,20.26,2021-01-01 12:52:05,2021-01-01 13:23:34,1889
239,234,1,2,2.5,0.5,17.5,0.3,0.5,1,1,N,5.32,0.0,26.62,2021-01-01 01:12:33,2021-01-01 00:53:48,4.69,2021-01-01 13:23:48,2021-01-01 13:42:33,1125
242,162,1,2,2.5,0.5,34.0,0.3,0.5,1,1,N,7.56,0.0,45.36,2021-01-01 01:04:04,2021-01-01 00:40:07,12.08,2021-01-01 13:10:07,2021-01-01 13:34:04,1437
142,140,1,2,2.5,0.5,9.5,0.3,0.5,2,2,N,0.0,0.0,13.3,2021-01-01 00:34:29,2021-01-01 00:23:24,1.91,2021-01-01 12:53:24,2021-01-01 13:04:29,665
100,48,1,1,2.5,3.0,7.5,0.3,0.5,1,1,N,1.0,0.0,12.3,2021-01-01 00:50:18,2021-01-01 00:40:50,1.1,2021-01-01 13:10:50,2021-01-01 13:20:18,568
229,237,1,1,2.5,2.5,10.0,0.3,0.5,1,1,N,2.66,0.0,15.96,2021-01-01 00:57:27,2021-01-01 00:45:30,2.4,2021-01-01 13:15:30,2021-01-01 13:27:27,717
236,229,1,2,2.5,0.5,6.5,0.3,0.5,4,1,N,3.09,0.0,13.39,2021-01-01 00:13:28,2021-01-01 00:09:00,1.49,2021-01-01 12:39:00,2021-01-01 12:43:28,268
246,48,1,2,2.5,0.5,4.0,0.3,0.5,1,1,N,1.95,0.0,9.75,2021-01-01 00:12:26,2021-01-01 00:10:05,.44,2021-01-01 12:40:05,2021-01-01 12:42:26,141
256,209,1,2,2.5,0.5,17.0,0.3,0.5,1,1,N,4.16,0.0,24.96,2021-01-01 01:11:59,2021-01-01 00:50:48,3.79,2021-01-01 13:20:48,2021-01-01 13:41:59,1271
79,141,1,2,2.5,0.5,12.0,0.3,0.5,1,1,N,3.16,0.0,18.96,2021-01-01 01:04:39,2021-01-01 00:54:27,3.78,2021-01-01 13:24:27,2021-01-01 13:34:39,612
157,95,1,1,0.0,0.5,16.0,0.3,0.5,1,2,N,0.0,0.0,17.3,2021-01-01 00:17:28,2021-01-01 00:00:28,4.1,2021-01-01 12:30:28,2021-01-01 12:47:28,1020
141,87,1,1,2.5,3.0,19.0,0.3,0.5,1,1,N,4.55,0.0,27.35,2021-01-01 00:59:51,2021-01-01 00:47:07,6.2,2021-01-01 13:17:07,2021-01-01 13:29:51,764
236,141,1,2,2.5,0.5,7.5,0.3,0.5,3,1,N,2.26,0.0,13.56,2021-01-01 00:28:11,2021-01-01 00:22:02,1.68,2021-01-01 12:52:02,2021-01-01 12:58:11,369
107,236,1,2,2.5,0.5,10.5,0.3,0.5,1,1,N,2.86,0.0,17.16,2021-01-01 00:51:43,2021-01-01 00:42:55,3.05,2021-01-01 13:12:55,2021-01-01 13:21:43,528
162,162,1,2,2.5,0.5,4.0,0.3,0.5,1,1,N,2.34,0.0,10.14,2021-01-01 00:40:15,2021-01-01 00:38:30,.74,2021-01-01 13:08:30,2021-01-01 13:10:15,105
262,107,1,2,2.5,0.5,12.0,0.3,0.5,2,1,N,3.16,0.0,18.96,2021-01-01 00:47:02,2021-01-01 00:38:04,3.8,2021-01-01 13:08:04,2021-01-01 13:17:02,538
229,142,1,2,2.5,0.5,9.0,0.3,0.5,2,1,N,5.0,0.0,17.8,2021-01-01 00:27:29,2021-01-01 00:18:14,1.98,2021-01-01 12:48:14,2021-01-01 12:57:29,555
229,170,1,1,2.5,3.0,7.0,0.3,0.5,2,2,N,0.0,0.0,10.8,2021-01-01 00:14:33,2021-01-01 00:07:22,1.3,2021-01-01 12:37:22,2021-01-01 12:44:33,431
107,43,1,2,2.5,0.5,12.5,0.3,0.5,3,1,N,3.26,0.0,19.56,2021-01-01 00:55:09,2021-01-01 00:40:58,3.13,2021-01-01 13:10:58,2021-01-01 13:25:09,851
236,263,1,2,2.5,0.5,4.5,0.3,0.5,2,2,N,0.0,0.0,8.3,2021-01-01 00:15:05,2021-01-01 00:11:53,.70,2021-01-01 12:41:53,2021-01-01 12:45:05,192
151,239,1,2,2.5,0.5,5.5,0.3,0.5,1,1,N,2.32,0.0,11.62,2021-01-01 00:23:10,2021-01-01 00:19:09,1,2021-01-01 12:49:09,2021-01-01 12:53:10,241
79,186,1,2,2.5,0.5,11.0,0.3,0.5,1,2,N,0.0,0.0,14.8,2021-01-01 00:14:52,2021-01-01 00:02:18,2.27,2021-01-01 12:32:18,2021-01-01 12:44:52,754
262,263,1,2,2.5,0.5,3.5,0.3,0.5,6,2,N,0.0,0.0,7.3,2021-01-01 00:25:50,2021-01-01 00:24:14,.25,2021-01-01 12:54:14,2021-01-01 12:55:50,96
140,164,1,2,2.5,0.5,10.5,0.3,0.5,1,1,N,2.86,0.0,17.16,2021-01-01 00:44:17,2021-01-01 00:32:33,2.41,2021-01-01 13:02:33,2021-01-01 13:14:17,704
